ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371",¡Muy rico y buen servicio!El personal te atiende muy bien y amables con nuestra primera visita; nos explicaron todo y aclararon todas las dudas.Ordenamos un tiradito de salmón con salsa de maracuyá que no me convencía mucho pero que mi esposa quería ordenar porque ama la maracuyá y quedé impresionado Platos fuertes ordenamos corvina mujer bonita (creo se llamaba así) y la waikiki ¡ambas deliciosas! La de mi esposa venía con un risotto de alcachofas muy rico.¡Recomendado!,11-julio-2022,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371",He ido varias veces y cada vez me gusta más. El servicio es un poco lento pero compensa la calidad y sabor de la comida. Recomendado,2-marzo-2022,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371",Espectacular cena . La mejor del viaje hasta la fecha .Muy buen servicio . Buen vino ZVisita recomendada.Vamos a volver antes de acabar nuestro viaje,30-diciembre-2021,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371",Muy buena comida.Estuvimos para una cena con amigos y regresamos a la hora de almuerzo porque fue muy buena la experiencia.,9-septiembre-2021,4
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371",Mi esposo y yo vamos muy a menudo. Es uno de los mejores restaurantes de CR. Y su personal es absolutamente maravilloso!!,14-enero-2021,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Muy buena opción en la zona de Escazú. Excelente atención, comida deliciosa y lugar muy bonito. Menú variado y muy bien presentando.",22-noviembre-2020,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371",Es un restaurante que desde su apertura ha tenido una excelente calidad en la comida con un servicio impecable. Sin lugar a dudas es el mejor restaurante de comida peruana en Costa Rica !!,28-septiembre-2020,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Desde su apertura, este es un excelente restaurante y sigue manteniendo excelentes estándares en absolutamente todo lo que ofrece. La comida es deliciosa, los cócteles exquisitos, recomendaciones de los mejores vinos, el servicio es de la más alta calidad y el lugar es impecable. Les recomiendo el pulpo al carbón, el Mac´n Cheese con langosta, el suspiro limeño, los ceviches, el cóctel Mint Julep o pueden tomar alguna recomendación de la amplia variedad de vinos disponibles. Todo el personal es muy amable y muy profesional. El ambiente y la decoración del local son muy agradables. Están tomando todas las precauciones contra el Covid-19, distanciamiento entre mesas, alcohol gel para sus clientes, rigurosas medidas de limpieza. Todo para de la visita a Zonna Gastrobar deliciosa y segura.",10-junio-2020,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Como siempre, buenísimo! Un sitio con gusto, excelente atención, buenos cócteles y una variedad de platos peruanos exquisitos... (cuenta con amplio parqueo y dependiendo del día es mejor reservar mesa)",9-marzo-2020,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Es un gastro bar con una decoración impecable, menú amplio y sabroso, un ambiente agradable y un excelente servicio.Recomendado el pulpo, tacos de camarón tempura y de pescado, tacos de tira.Acompañado de un Vino Emilio Moro",5-marzo-2020,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","es un excelente restaurante, no te olvides de probar.. el pulpo bueno.. todo es exquisito pero lo mejor es un ambiente sabroso para platicar, comer, y también para tener reuniones de negocios.. muy recomendable. Sugiero hacer reservación previa",27-enero-2020,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371",La comida es espectacular. Los risottos son increíbles.Buen menú de cocktails y la comida es de lo mejor que se puede probar en Costa Rica.,22-enero-2020,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","El ambiente en este lugar es agradable, nivel de ruido tolerable, los meseros muy atentos, conocedores del menú y con capacidad de dar acertadas recomendaciones sin llegar a una sobre atención (lo cual se agradece).Los gin tonics muy bien logrados, el pulpo acompañado de spaghetti vongole resulto muy bien balanceado en sabores y texturas, espectacular el postre de guanabana con merengue y dulce de leche tanto en la combinación de sabores como en la forma de presentarlo",7-enero-2020,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Servicio, comida y el Flambeado todo es excelente. La calidad de atención y amabilidad de todo el personal te hace sentir cómodo y con ganas de regresar.",26-diciembre-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Muy buen lugar, bonito ambiente, muy buena la comida.  La terraza es espectacular.  La atención del personal es muy buena",17-noviembre-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Excelente lugar para los comensales más exigentes. Sabores peruanos, mediterraneos y olores increíbles en la preparación de mariscos y carnes. Un chef con calificación 10. Aunque el tiempo de preparación de los platos puede tardar de 10 a 20 minutos vale la pena la espera si deseas un plato exquisito. Personal con muy buena atención. Lugar acogedor, gama de vinos, coctelería y licores premium. Recomendado como uno de los restaurantes hoy día de mi top 5.",4-noviembre-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Es un restaurante ubicado en el segundo piso de un pequeño centro comercial, es bastante bueno y por lo que pude observar tiene una fiel clientela. La atención y la comida fueron excelentes así como el ambiente en general del restaurante.",30-octubre-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Los tragos aquí son deliciosos y la calidad es súper alta.Las bocas todas son exquisitas y altamente recomendadas.Es un lugar que nunca queda mal, no importa si quieres una noche tranquila o iniciar una noche de fiestas.Podrás encontrar desde ceviches peruanos hasta pastas italianas de calidad y tradición.",14-octubre-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","La comida de este sitio me encanta de verdad.... el servicio es bueno también. Pero siempre percibo que la música la ponen a un volumen un poco mas fuerte de lo deseado para poder conversar mientras se come. Anoche en particular, la música parecía como de gimnasio. Por eso no le doy el excelente. Por lo demas.... me gusta mucho!",25-septiembre-2019,4
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Muy buen lugar para cenar y disfrutar en pareja! Excelentes ofertas en vinos, y cocina de calidad en mariscos y carnes!",17-septiembre-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Con ambiente cool y visitado por gente cool del paìs , puede disfrutarse de un menú muy creativo e igual de riquísimo , sus G&T un must!!! , para pasarla bien es el lugar. SIganos en fb e instagram @tavolorossocr vean nuestros reviews.",10-septiembre-2019,4
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Restaurante en centro comercial pero suficiente apartado . Lugar moderno y acogedor donde se puede ir a comer o tomar vino. Variedad de platos peruanos. El ceviche fresco , el pulpo delicioso. Las bebidas de fruta bien hechas espesas. Los postres como mousse de maracuya tanto la decoracion como el sabor numero uno. El personal eficiente y gentil. Calidad precio justa. ",22-agosto-2019,4
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Un restaurante con un ambiente lounge y con una decoración impecable.Alto servicio de los meseros y un menu amplio con una presentación de los platos perfecta.Mezcla carnes con pastas o arrozPedimos arroz caldoso de langosta y una entraña sobre pasta al pesto, de entrada un antipasto Mediterráneo.Una gran variedad de whisky ",21-julio-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Honestamente uno de los mejores restaurantes del país! Tanto el lugar como el servicio, la comida es exquisita y posee variedad de platos para todos los gustos.Ideal tanto para un almuerzo en familia o bien una cena romántica.",10-julio-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Muy mal servicio, duraron mas de 1 hora y media en traer la comida. Cuando pusimos la queja la muchacha se disculpo y nos ofreció una cortesía por el inconveniente, sin embargo solamente lo ofreció ya que no nos trajo nada, en ese caso sería mejor no ofrecer nada desde un principio, y al momento de pagar y de irnos ni siquiera pidió disculpas. Con respecto a la comida, de los 4 platos que ordenamos 2 estaban buenos, pero con respecto a la entraña no estaba en el término que se ordeno y estaba muy pasada de sal y el chupe de camarones estaba muy ácido.",26-junio-2019,1
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Ya sea para almuerzo, cena o casual es siempre delicioso, todos el menú sorprende con sabores espectaculares y la atención es especial y cálida!",16-junio-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Increíble lugar, comida, bebidas y atención impecable, repito y repito y nunca me cansaré El ceviche es mortal, el cóctel de camarones delicioso, la causa limeña ummm un gusto",10-junio-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371",La comida y el ambiente excelentes. El mejor restaurante de comida peruana en San Jose. Cuentan con un muy buen servicio.,7-mayo-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","una buena opcion para comida peruana; muy buena atención, una gran variedad de opciones, ceviches, arrozes y pulpos!",20-enero-2019,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","En general la comida muy buena y también la atención, excepto el cebiche de corvina que estuvo menos que regular.",7-enero-2019,4
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Excelente cocina, entradas, cócteles, atención en un lugar de fácil acceso en Escazu. El segundo piso permite una cierta privacidad y aleja el visitante del ruido de la calle. El lugar es contemporáneo y de buen gusto, para disfrutar con amigos.",9-diciembre-2018,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Excelente servicio, happy hour todos los días en el restaurante...boquitas de 2x1 de extraordinaria calidad... recomendadísimo, para volver!!!",8-noviembre-2018,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371","Delicioso. Excelente presentación de platos. Esmerada atención, muchachos bien informados y los postres buenísimos. Linda decoración",23-septiembre-2018,5
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371",Excelente opción para ir en pareja o en grupo en una de las mejores zonas de San José.  Tienen buena carta tanto para comer y beber. El ambiente y la atención de primera.,10-agosto-2018,4
g309294-d12693261,Zonna GastroBar,4.5,"Peruana, Fusión, Gastropub","Centro Comercial Galeria Escazu Segundo Piso, San Rafael de Escazu 10203 Costa Rica","9.929304,-84.1371",Relación costo precio muy buena la comida. Realmente sorprendido con el Pulpo a las brasas y el Bowl de Camaron.,18-junio-2018,5
