,ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
50,g309293-d984017,Restaurante Jurgen's,4.5,"Internacional, Mediterránea, Europea","San Pedro, 300 Norte Grupo Q, Los Yoses, San José Costa Rica","9.933975,-84.05856","No es el mejor lugar para comer sin duda. La comida es ""internacional"" pero no es tan bueno como se piensa al entrar en el restaurante. El lugar es agradable, pero la comida no está a la altura de la expectativa inicial.",28-noviembre-2012,1
51,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","El casado muy malo y caro para nada, el arroz insípido, los frijoles dulzones feo, un maduro con miel lleno de clavos de olor por lo que en cada cucharada venía ese sabor fuerte de los clavos por lo que lo hizo una pésima experiencia y la carne en salsa eran como 3 pedacitos de carne, lo demás eran pellejos y cargado de chile dulce y cebolla le faltaba sabor. Y el servicio demasiado lento y duradero. ",25-julio-2022,2
52,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","De visita en Costa Rica - Pura Vida, hoy en el City Tour nos llevaron para almorzar. Rica comida, excelente servicio de Anthony. Gracias por la recomendación del mojito de cas 😋",24-julio-2022,5
53,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Comida muy buena típica Tica! El camarero Anthony muy agradable! Servicio espléndido para una primera visita en San Jose, muy recomendable!!!",21-junio-2022,5
54,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Muy buen local para probar buena comida costarricense. Pedimos un plato para dos personas donde vienen varias diferentes tipos de comidas típicas y estubo delicioso. Además la atención de nuestro mozo (Anthony) estubo espectacular, muy atento y simpático. Hasta nos regalaron una foto con nuestro plataso. El local es bien bonito y limpio. Recomiendo este restaurante a cualquiera que sea nuevo en Costa Rica (o no) y quiera comer algo super rico, típico y quiera una muy buena atención. 10/10",11-junio-2022,5
55,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Menú amplio, comida típica y diferente, agradable, comida rica, música en vivo, buena infraestructura con adornos típicos",20-julio-2021,5
56,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","En realidad no lo considero comida costarricense,creo que le falta mucho además es caro, lo que me gusta es el café chorreado en la mesa",17-enero-2020,2
57,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Es un sitio bastante típico y agradable, con comida sabrosa y, como nos pasó en todo Costa Rica, una atención estupenda.Es, quizás, un poco ""para guiris"", turistas que caemos por allí por casualidad o recomendado, pero con precios no demasiado por encima de la media que, en general, el caro.",17-septiembre-2018,4
58,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","siempre lleno de gente, por dedicada atenciòn, sus abundantes y exquisitos platos, y la rapidez conque los preparan. La carta es extensa, hay para todos los gustos.",3-marzo-2018,2
59,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Muy amables las personas dependientes, escuche atender en ingles y español, muy bien, la comida tipica y tradicional de Costa Rica en un ambiente agradable.En el centro de San Jose muy accesibles, super buena calidad y sabor.",18-diciembre-2017,5
60,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Muy local el ambiente pedimos los platos tipicos que tienen lomito uno a la plancha y el otro con salsa de queso excelente sabor y super suaves. Los acompañamientoe el gallo pinto, platano maduro, ensalada y creo que se llama revoltilo muy buenos La atención es excelente y la coordialidad del personal",3-noviembre-2017,4
61,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Hoy visite el restaurante con una pareja de adultos mayores de Uruguay por la cercanía al museo y por el tema de comida típica decidí esta opción...pésima elección, los saloneros sumamente lentos y descortéses ...ninguno nos quería atender? no sé porqué seguramente pensaron que todos eramos nacionales o que no íbamos a dejar propina porque curiosamente un grupo de USA que se sentó a nuestro lado fue atendido en forma inmediata.... la comida es regular aunque lo sentí demasiado caro para la calidad los refrescos naturales sin sabor muy desagradable...busquen otras opciones no vale la pena visitarlos",9-marzo-2017,1
62,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Muy Caro!! prefiero ir al mercado central, tiene mejor comida y a un mejor precio. Este es el Tipico restaurante que vende comida ""tipica"" a precio internacional",13-enero-2017,2
63,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014",Pesimo lugar no ponen atencion a tu solicitud te recomiendan un churrasco con la carne mas dura del mundo llena de pellejo y tratan de arreglarlo tomandote una foto. No regresare.,13-octubre-2015,1
64,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","El restaurante es muy lindo en relación a la decoración del lugar, sin embargo en lo que respecta a la comida, que es lo más importante, no es de lo mejor. La comida no es totalmente típica, no es lo que encontrarías en el mercado o en una fuente de soda donde sí podrás conocer la verdadera comida típica del lugar. Por otra parte, los platos eran exageradamente grandes y el precio era muy elevado en relación a la calidad de la comida.",21-enero-2015,2
65,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Casi por 25 minutos, rozando la media hora fue el tiempo de espera en una mesa junto a la ventana. Los meseros nos vieron e hicimos contacto visual en varias oportunidades y nada. De todas maneras me levanté y de manera respetuosa pregunté si el local estaba abierto. Me dijeron que sí. Entonces consulté si se ordenaba en la mesa o en la caja. Claro después de tanto tiempo de espera usé un tono sarcástico pero sin faltar a la línea de respeto y cortesía que nos debemos los seres humanos. Durante el tiempo de atención, el salonero estaba mirando el edificio del Museo Nacional y creo que tomó mal la orden. Sin embargo nos comimos lo que trajo puesto que el punto de cansancio y frustración estaba llegando a un nivel indeseado. No soy de los que discute antes de comer. Eso afecta la digestión. Eso sí. No me aguanté y le indiqué al señor que yo también trabajo en atención al cliente y siempre doy lo mejor de mi mismo. Acompañé mi comentario con una propina de 5.000 cinco mil colones, solo con el afán de que recuerde mis palabras.",20-octubre-2014,2
66,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014",Tienen que mejorar el servicio al cliente son muy lentos y tener cuidado con la limpieza del lugar pero se come bien la olla de carne es muy Rica la recomiendo,20-enero-2014,4
67,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","El lugar es muy pintoresco, pensé que seria una buena opción para los extranjeros ya que los lleve a conocer San José centro, la atención es normal , la comida nada fuera de serie, claro cuando llega la cuenta casi me da algo una pena con los muchachos ya que la mayoría son estudiantes, pagamos un poco mas del doble de lo que pagaría en cualquier otro restaurante, no se si como todos iban con las diferentes camisetas sus países se abusaron, muy mal, muy mala impresión , ellos dicen es "" C.R es un psis muy caro pero este lugar es el mas caro del mundo "", que pena de verdad, primera y ultima vez que iré o llevare a alguien que este de visita .. Para nada recomendado",10-noviembre-2012,2
68,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Yo soy tica y creo que este rest. Únicamente existe para estafar ya que la comida es mala, el servicio es pésimo con los meseros necios y exigiendo propinas extra. Mejor ir al rest chino que esta al otro lado de la plaza o el que esta unas cuadras antes de este. Para comida típica el mercado central o cualquier soda",14-enero-2012,1
69,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","He almorzado/cenado varias veces en el lugar. La comida es excelente, muy recomendados los camarones al ajillo o a la manteca con verduras.El ambiente es agradable, con musicos en vivo tocando marimba y los mozos, muy serviciales y amables.Eso si, es caro, un plato simple con bebida puede rondar los 20 U$S, los platos más elaborados con bebida y café, hasta 40 U$S.",3-febrero-2011,4
70,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Muy caro para la comida tradicional.Ensalada sabrosa no en todos, sólo 3 piezas de pollo en la parte superior. Pasta en aceite de oliva. .El personal no está sonriendo.Lo único positivo es el ambiente con la música y la decoración.",27-noviembre-2016,2
71,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Servicio horrible trampa, ourist (el director) era grosero y poco respetuoso, trato preferencial en términos de precio: los turistas nacionales (ilegal contra discriminación de precios). La Defensoria da Água de los consumidores en Costa Rica debería considerar cuidadosamente y auditoría este lugar mirar las diferencias de precio y las incoherencias que. Sólo para darle una idea, nos cobraron $65 dólares por un pitcher de margaritas, y aunque el tema está listado en el menú el precio no es culpa nuestra que no pide el precio en primer lugar. Además, hay restaurantes que sirven comida auténtica mejor Costa Rica y ofreciendo un buen servicio ético (por ejemplo, La Casona Tipica o Cafe en el Amon Hotel Don Carlos).En resumen, hazte un favor y evita este lugar.",29-julio-2016,1
72,g309293-d780162,Restaurante Nuestra Tierra,3.5,"Latina, Bar, Centroamericana, Costarricense, Fusión","Avenida 2, Calle 15 Frente de la Plaza de la Democracia, San José 10102 Costa Rica","9.93215,-84.072014","Este restaurante fue recomendado a nosotros en nuestro primer día en San José. Fuimos allí para el almuerzo. Compramos 4 copas de limonada y una comida familiar para compartir que incluía granos negros, arroz, tortillas, cerdo frito, carne y chix salteado con verduras y cebollas. El total fue de $75 dólares y este aparentemente no incluyen propina. La comida estaba bien, pero no vale la pena su precio. Este restaurante fue rellenada continuamente sugiere a nosotros durante todo nuestro viaje de una semana, así que no estoy seguro de qué tipo de arreglos que tienen con las empresas de fuera. Mi presupuesto no puede sostener $75 almuerzos y cenas todos los días durante una semana. Servicio de atención al cliente era bueno. Por favor no uses. Para comida típica costarricense, sugiero La Casona Tipica. Hemos comido allí dos veces y pasó de $25-27 para nuestra familia de cuatro. También tienen un par de camareros que habla inglés y un fantástico servicio al cliente! No aconsejaría ir caminando a cualquiera, puede tomar un taxi allí muy a precios razonables.",23-mayo-2016,2
